date, Time, Sec since start, Connected, Data changed, AttitudeActual.Pitch, AttitudeActual.Roll, AttitudeActual.Yaw
2011-10-22, 23:03:56.995, 31.534, 1, 1, 0.231592, -3.03274, -101.212
2011-10-22, 23:03:57.88, 31.627, 1, 1, -0.168928, -3.26691, -101.281
2011-10-22, 23:03:57.192, 31.731, 1, 1, -0.421011, -3.01541, -101.453
2011-10-22, 23:03:57.289, 31.828, 1, 0, -0.421011, -3.01541, -101.453
2011-10-22, 23:03:57.390, 31.929, 1, 1, 0.0242629, -3.0374, -101.797
2011-10-22, 23:03:57.493, 32.032, 1, 0, 0.0242629, -3.0374, -101.797
2011-10-22, 23:03:57.592, 32.131, 1, 1, -0.4241, -2.95433, -102.081
2011-10-22, 23:03:57.696, 32.235, 1, 1, -0.392172, -2.82048, -102.256
2011-10-22, 23:03:57.791, 32.33, 1, 1, -0.380282, -2.70278, -102.418
2011-10-22, 23:03:57.896, 32.435, 1, 0, -0.380282, -2.70278, -102.418
2011-10-22, 23:03:57.994, 32.533, 1, 1, -0.344719, -2.72075, -102.698
2011-10-22, 23:03:58.90, 32.629, 1, 1, -0.373934, -2.73165, -102.839
2011-10-22, 23:03:58.189, 32.728, 1, 0, -0.373934, -2.73165, -102.839
2011-10-22, 23:03:58.291, 32.83, 1, 1, -0.552813, -2.70035, -103.002
2011-10-22, 23:03:58.393, 32.932, 1, 1, -0.639024, -2.58788, -103.336
2011-10-22, 23:03:58.496, 33.035, 1, 1, -0.621543, -2.583, -103.488
2011-10-22, 23:03:58.591, 33.13, 1, 1, -0.620245, -2.57949, -103.637
2011-10-22, 23:03:58.692, 33.231, 1, 0, -0.620245, -2.57949, -103.637
2011-10-22, 23:03:58.790, 33.329, 1, 1, -0.602967, -2.56969, -103.787
2011-10-22, 23:03:58.895, 33.434, 1, 1, -0.603641, -2.55942, -104.088
2011-10-22, 23:03:58.991, 33.53, 1, 1, -0.603087, -2.56083, -104.243
2011-10-22, 23:03:59.90, 33.629, 1, 0, -0.603087, -2.56083, -104.243
2011-10-22, 23:03:59.189, 33.728, 1, 1, -0.597364, -2.57819, -104.534
2011-10-22, 23:03:59.289, 33.828, 1, 0, -0.597364, -2.57819, -104.534
2011-10-22, 23:03:59.390, 33.929, 1, 0, -0.597364, -2.57819, -104.534
2011-10-22, 23:03:59.495, 34.034, 1, 1, -0.588395, -2.60087, -104.978
2011-10-22, 23:03:59.590, 34.129, 1, 1, -0.58804, -2.60086, -105.123
2011-10-22, 23:03:59.691, 34.23, 1, 1, -0.588361, -2.60084, -105.27
2011-10-22, 23:03:59.789, 34.328, 1, 0, -0.588361, -2.60084, -105.27
2011-10-22, 23:03:59.894, 34.433, 1, 1, -0.593536, -2.59427, -105.564
2011-10-22, 23:03:59.993, 34.532, 1, 0, -0.593536, -2.59427, -105.564
2011-10-22, 23:04:00.98, 34.637, 1, 1, -0.602409, -2.59073, -105.859
2011-10-22, 23:04:00.192, 34.731, 1, 0, -0.602409, -2.59073, -105.859
2011-10-22, 23:04:00.297, 34.836, 1, 1, -0.601008, -2.57442, -106.159
2011-10-22, 23:04:00.390, 34.929, 1, 1, -0.599833, -2.57748, -106.307
2011-10-22, 23:04:00.496, 35.035, 1, 1, -0.605398, -2.57336, -106.46
2011-10-22, 23:04:00.599, 35.138, 1, 1, -0.597683, -2.57051, -106.615
2011-10-22, 23:04:00.694, 35.233, 1, 1, -0.598925, -2.5714, -106.766
2011-10-22, 23:04:00.795, 35.334, 1, 1, -0.595816, -2.59354, -106.918
2011-10-22, 23:04:00.898, 35.437, 1, 1, -0.590937, -2.59096, -107.066
2011-10-22, 23:04:00.999, 35.538, 1, 1, -0.59176, -2.59077, -107.215
2011-10-22, 23:04:01.100, 35.639, 1, 1, -0.590578, -2.60894, -107.367
2011-10-22, 23:04:01.190, 35.729, 1, 1, -0.590192, -2.60807, -107.52
2011-10-22, 23:04:01.295, 35.834, 1, 0, -0.590192, -2.60807, -107.52
2011-10-22, 23:04:01.392, 35.931, 1, 1, -0.588732, -2.63503, -107.813
2011-10-22, 23:04:01.501, 36.04, 1, 1, -0.583141, -2.64894, -107.959
2011-10-22, 23:04:01.594, 36.133, 1, 1, -0.579484, -2.64832, -108.108
2011-10-22, 23:04:01.694, 36.233, 1, 1, -0.577426, -2.65257, -108.255
2011-10-22, 23:04:01.799, 36.338, 1, 1, -0.577133, -2.64547, -108.4
2011-10-22, 23:04:01.896, 36.435, 1, 1, -0.56672, -2.66189, -108.548
2011-10-22, 23:04:02.13, 36.552, 1, 1, -0.569415, -2.65397, -108.698
2011-10-22, 23:04:02.95, 36.634, 1, 1, -0.558389, -2.65382, -108.844
2011-10-22, 23:04:02.192, 36.731, 1, 1, -0.55729, -2.66, -108.989
2011-10-22, 23:04:02.302, 36.841, 1, 1, -0.552407, -2.67445, -109.279
2011-10-22, 23:04:02.392, 36.931, 1, 0, -0.552407, -2.67445, -109.279
2011-10-22, 23:04:02.495, 37.034, 1, 1, -0.555831, -2.66941, -109.423
2011-10-22, 23:04:02.593, 37.132, 1, 1, -0.566945, -2.66405, -109.57
2011-10-22, 23:04:02.692, 37.231, 1, 0, -0.566945, -2.66405, -109.57
2011-10-22, 23:04:02.799, 37.338, 1, 1, -0.569527, -2.65842, -109.718
2011-10-22, 23:04:02.891, 37.43, 1, 1, -0.582527, -2.65093, -110.012
2011-10-22, 23:04:02.993, 37.532, 1, 1, -0.581407, -2.65812, -110.157
2011-10-22, 23:04:03.92, 37.631, 1, 1, -0.579902, -2.65506, -110.304
2011-10-22, 23:04:03.192, 37.731, 1, 1, -0.585469, -2.65508, -110.449
2011-10-22, 23:04:03.291, 37.83, 1, 1, -0.591906, -2.65424, -110.601
2011-10-22, 23:04:03.392, 37.931, 1, 1, -0.581613, -2.65605, -110.753
2011-10-22, 23:04:03.496, 38.035, 1, 1, -0.571994, -2.66313, -110.903
2011-10-22, 23:04:03.595, 38.134, 1, 1, -0.573692, -2.66574, -111.056
2011-10-22, 23:04:03.692, 38.231, 1, 1, -0.57031, -2.67704, -111.203
2011-10-22, 23:04:03.792, 38.331, 1, 1, -0.570035, -2.67284, -111.355
2011-10-22, 23:04:03.894, 38.433, 1, 1, -0.573177, -2.67688, -111.502
2011-10-22, 23:04:04.24, 38.563, 1, 1, -0.5712, -2.68334, -111.647
2011-10-22, 23:04:04.94, 38.633, 1, 1, -0.572163, -2.68944, -111.798
2011-10-22, 23:04:04.194, 38.733, 1, 1, -0.574582, -2.69881, -111.945
2011-10-22, 23:04:04.301, 38.84, 1, 0, -0.574582, -2.69881, -111.945
2011-10-22, 23:04:04.393, 38.932, 1, 1, -0.579118, -2.71219, -112.244
2011-10-22, 23:04:04.497, 39.036, 1, 1, -0.58393, -2.72289, -112.393
2011-10-22, 23:04:04.594, 39.133, 1, 0, -0.58393, -2.72289, -112.393
2011-10-22, 23:04:04.704, 39.243, 1, 1, -0.605901, -2.70244, -112.846
2011-10-22, 23:04:04.796, 39.335, 1, 0, -0.605901, -2.70244, -112.846
2011-10-22, 23:04:04.898, 39.437, 1, 1, -0.610657, -2.6906, -113.001
2011-10-22, 23:04:04.997, 39.536, 1, 1, -0.613814, -2.67595, -113.155
2011-10-22, 23:04:05.96, 39.635, 1, 1, -0.61797, -2.66578, -113.309
2011-10-22, 23:04:05.199, 39.738, 1, 1, -0.610762, -2.65807, -113.465
2011-10-22, 23:04:05.298, 39.837, 1, 1, -0.6094, -2.64182, -113.62
2011-10-22, 23:04:05.393, 39.932, 1, 1, -0.602327, -2.62381, -113.77
2011-10-22, 23:04:05.498, 40.037, 1, 0, -0.602327, -2.62381, -113.77
2011-10-22, 23:04:05.604, 40.143, 1, 1, -0.601135, -2.59933, -114.073
2011-10-22, 23:04:05.700, 40.239, 1, 1, -0.597961, -2.59239, -114.228
2011-10-22, 23:04:05.799, 40.338, 1, 1, -0.588135, -2.60905, -114.382
2011-10-22, 23:04:05.897, 40.436, 1, 1, -0.599224, -2.61456, -114.538
2011-10-22, 23:04:06.0, 40.539, 1, 1, -0.614702, -2.59657, -114.695
2011-10-22, 23:04:06.97, 40.636, 1, 1, -0.610379, -2.58827, -114.854
2011-10-22, 23:04:06.197, 40.736, 1, 1, -0.620681, -2.57087, -115.011
2011-10-22, 23:04:06.300, 40.839, 1, 1, -0.614434, -2.56649, -115.168
2011-10-22, 23:04:06.399, 40.938, 1, 1, -0.61298, -2.5741, -115.324
2011-10-22, 23:04:06.498, 41.037, 1, 1, -0.602867, -2.57756, -115.477
2011-10-22, 23:04:06.602, 41.141, 1, 1, -0.603197, -2.57032, -115.631
2011-10-22, 23:04:06.694, 41.233, 1, 0, -0.603197, -2.57032, -115.631
2011-10-22, 23:04:06.795, 41.334, 1, 1, -0.600834, -2.57451, -115.93
2011-10-22, 23:04:06.896, 41.435, 1, 1, -0.599865, -2.58026, -116.08
2011-10-22, 23:04:06.996, 41.535, 1, 1, -0.594895, -2.58267, -116.236
2011-10-22, 23:04:07.117, 41.656, 1, 1, -0.59124, -2.59929, -116.389
2011-10-22, 23:04:07.194, 41.733, 1, 1, -0.596718, -2.59793, -116.545
2011-10-22, 23:04:07.294, 41.833, 1, 0, -0.596718, -2.59793, -116.545
2011-10-22, 23:04:07.394, 41.933, 1, 1, -0.592026, -2.60871, -116.697
2011-10-22, 23:04:07.498, 42.037, 1, 1, -0.595842, -2.61878, -117.03
2011-10-22, 23:04:07.595, 42.134, 1, 1, -0.587673, -2.60721, -117.164
2011-10-22, 23:04:07.694, 42.233, 1, 1, -0.581168, -2.60435, -117.315
2011-10-22, 23:04:07.794, 42.333, 1, 1, -0.571392, -2.60645, -117.467
2011-10-22, 23:04:07.900, 42.439, 1, 0, -0.571392, -2.60645, -117.467
2011-10-22, 23:04:07.997, 42.536, 1, 1, -0.558857, -2.60581, -117.615
2011-10-22, 23:04:08.94, 42.633, 1, 1, -0.543108, -2.6016, -117.908
2011-10-22, 23:04:08.203, 42.742, 1, 1, -0.532717, -2.58648, -118.06
2011-10-22, 23:04:08.304, 42.843, 1, 1, -0.521397, -2.58221, -118.212
2011-10-22, 23:04:08.402, 42.941, 1, 1, -0.51367, -2.57755, -118.369
2011-10-22, 23:04:08.506, 43.045, 1, 1, -0.503809, -2.57297, -118.525
2011-10-22, 23:04:08.600, 43.139, 1, 1, -0.50139, -2.57868, -118.68
2011-10-22, 23:04:08.697, 43.236, 1, 1, -0.495189, -2.59183, -118.987
2011-10-22, 23:04:08.814, 43.353, 1, 0, -0.495189, -2.59183, -118.987
2011-10-22, 23:04:08.903, 43.442, 1, 1, -0.487079, -2.58765, -119.139
2011-10-22, 23:04:09.32, 43.571, 1, 1, -0.47592, -2.58931, -119.291
2011-10-22, 23:04:09.127, 43.666, 1, 1, -0.475402, -2.59977, -119.44
2011-10-22, 23:04:09.201, 43.74, 1, 0, -0.475402, -2.59977, -119.44
2011-10-22, 23:04:09.300, 43.839, 1, 1, -0.4625, -2.60465, -119.736
2011-10-22, 23:04:09.400, 43.939, 1, 1, -0.461639, -2.60428, -119.886
2011-10-22, 23:04:09.503, 44.042, 1, 1, -0.45491, -2.60876, -120.039
2011-10-22, 23:04:09.597, 44.136, 1, 1, -0.444598, -2.61806, -120.184
2011-10-22, 23:04:09.741, 44.28, 1, 1, -0.442605, -2.63043, -120.335
2011-10-22, 23:04:09.839, 44.378, 1, 0, -0.442605, -2.63043, -120.335
2011-10-22, 23:04:10.28, 44.567, 1, 1, -0.435617, -2.64009, -120.631
2011-10-22, 23:04:10.162, 44.701, 1, 1, -0.431952, -2.6508, -120.779
2011-10-22, 23:04:10.211, 44.75, 1, 1, -0.428387, -2.66431, -121.083
2011-10-22, 23:04:10.367, 44.906, 1, 0, -0.428387, -2.66431, -121.083
2011-10-22, 23:04:10.450, 44.989, 1, 1, -0.425525, -2.66824, -121.231
2011-10-22, 23:04:10.532, 45.071, 1, 1, -0.42131, -2.66404, -121.539
2011-10-22, 23:04:10.642, 45.181, 1, 1, -0.418781, -2.67134, -121.69
2011-10-22, 23:04:10.706, 45.245, 1, 1, -0.411418, -2.67195, -121.845
2011-10-22, 23:04:10.811, 45.35, 1, 1, -0.406503, -2.67374, -121.996
2011-10-22, 23:04:10.897, 45.436, 1, 1, -0.399405, -2.68161, -122.152
2011-10-22, 23:04:10.998, 45.537, 1, 1, -0.400713, -2.6893, -122.304
2011-10-22, 23:04:11.98, 45.637, 1, 1, -0.394192, -2.69137, -122.453
2011-10-22, 23:04:11.196, 45.735, 1, 1, -0.385295, -2.69255, -122.602
2011-10-22, 23:04:11.298, 45.837, 1, 1, -0.384154, -2.69339, -122.756
2011-10-22, 23:04:11.396, 45.935, 1, 1, -0.389408, -2.69436, -122.91
2011-10-22, 23:04:11.500, 46.039, 1, 1, -0.386789, -2.69981, -123.063
2011-10-22, 23:04:11.613, 46.152, 1, 1, -0.378105, -2.71089, -123.213
2011-10-22, 23:04:11.735, 46.274, 1, 1, -0.378774, -2.70682, -123.365
2011-10-22, 23:04:11.823, 46.362, 1, 1, -0.379998, -2.70778, -123.517
2011-10-22, 23:04:11.907, 46.446, 1, 1, -0.378063, -2.71428, -123.669
2011-10-22, 23:04:11.999, 46.538, 1, 1, -0.380351, -2.71011, -123.823
2011-10-22, 23:04:12.98, 46.637, 1, 0, -0.380351, -2.71011, -123.823
2011-10-22, 23:04:12.201, 46.74, 1, 1, -0.377176, -2.71362, -124.136
2011-10-22, 23:04:12.297, 46.836, 1, 1, -0.373211, -2.71688, -124.291
2011-10-22, 23:04:12.397, 46.936, 1, 0, -0.373211, -2.71688, -124.291
2011-10-22, 23:04:12.508, 47.047, 1, 1, -0.367177, -2.71123, -124.445
2011-10-22, 23:04:12.599, 47.138, 1, 1, -0.348116, -2.71708, -124.756
2011-10-22, 23:04:12.698, 47.237, 1, 1, -0.342667, -2.70912, -124.91
2011-10-22, 23:04:12.803, 47.342, 1, 1, -0.336484, -2.71027, -125.061
2011-10-22, 23:04:12.909, 47.448, 1, 1, -0.339795, -2.70671, -125.211
2011-10-22, 23:04:13.0, 47.539, 1, 1, -0.342992, -2.71618, -125.362
2011-10-22, 23:04:13.98, 47.637, 1, 1, -0.341895, -2.72923, -125.514
2011-10-22, 23:04:13.201, 47.74, 1, 1, -0.344006, -2.73031, -125.669
2011-10-22, 23:04:13.308, 47.847, 1, 1, -0.34075, -2.73318, -125.82
2011-10-22, 23:04:13.402, 47.941, 1, 1, -0.343798, -2.73588, -125.98
2011-10-22, 23:04:13.509, 48.048, 1, 1, -0.345906, -2.73318, -126.134
2011-10-22, 23:04:13.599, 48.138, 1, 1, -0.347244, -2.73367, -126.286
2011-10-22, 23:04:13.701, 48.24, 1, 1, -0.338943, -2.72592, -126.437
2011-10-22, 23:04:13.804, 48.343, 1, 1, -0.332186, -2.71427, -126.588
2011-10-22, 23:04:13.900, 48.439, 1, 1, -0.330903, -2.69632, -126.738
2011-10-22, 23:04:14.3, 48.542, 1, 1, -0.328248, -2.68397, -126.892
2011-10-22, 23:04:14.98, 48.637, 1, 1, -0.322261, -2.6897, -127.048
2011-10-22, 23:04:14.201, 48.74, 1, 1, -0.336403, -2.69219, -127.202
2011-10-22, 23:04:14.307, 48.846, 1, 1, -0.339297, -2.7075, -127.347
2011-10-22, 23:04:14.397, 48.936, 1, 1, -0.340686, -2.70533, -127.5
2011-10-22, 23:04:14.501, 49.04, 1, 1, -0.34218, -2.70651, -127.651
2011-10-22, 23:04:14.598, 49.137, 1, 0, -0.34218, -2.70651, -127.651
2011-10-22, 23:04:14.700, 49.239, 1, 1, -0.34553, -2.71384, -127.955
2011-10-22, 23:04:14.799, 49.338, 1, 1, -0.348428, -2.71101, -128.109
2011-10-22, 23:04:14.898, 49.437, 1, 0, -0.348428, -2.71101, -128.109
2011-10-22, 23:04:14.999, 49.538, 1, 1, -0.353278, -2.72824, -128.412
2011-10-22, 23:04:15.98, 49.637, 1, 1, -0.353753, -2.7249, -128.562
2011-10-22, 23:04:15.198, 49.737, 1, 1, -0.352242, -2.72615, -128.715
2011-10-22, 23:04:15.298, 49.837, 1, 0, -0.352242, -2.72615, -128.715
2011-10-22, 23:04:15.398, 49.937, 1, 1, -0.352107, -2.72533, -128.871
2011-10-22, 23:04:15.502, 50.041, 1, 1, -0.351872, -2.70521, -129.18
2011-10-22, 23:04:15.597, 50.136, 1, 1, -0.356641, -2.69433, -129.336
2011-10-22, 23:04:15.699, 50.238, 1, 1, -0.356143, -2.69061, -129.494
2011-10-22, 23:04:15.798, 50.337, 1, 1, -0.35428, -2.68438, -129.651
2011-10-22, 23:04:15.899, 50.438, 1, 1, -0.360068, -2.677, -129.808
2011-10-22, 23:04:16.5, 50.544, 1, 1, -0.357625, -2.67082, -129.959
2011-10-22, 23:04:16.99, 50.638, 1, 0, -0.357625, -2.67082, -129.959
2011-10-22, 23:04:16.198, 50.737, 1, 1, -0.363288, -2.66387, -130.26
2011-10-22, 23:04:16.298, 50.837, 1, 1, -0.369357, -2.6645, -130.411
2011-10-22, 23:04:16.398, 50.937, 1, 1, -0.370811, -2.66323, -130.564
2011-10-22, 23:04:16.503, 51.042, 1, 1, -0.369354, -2.6672, -130.721
2011-10-22, 23:04:16.607, 51.146, 1, 1, -0.358817, -2.66683, -130.877
2011-10-22, 23:04:16.700, 51.239, 1, 1, -0.348587, -2.65503, -131.186
2011-10-22, 23:04:16.801, 51.34, 1, 0, -0.348587, -2.65503, -131.186
2011-10-22, 23:04:16.900, 51.439, 1, 1, -0.348507, -2.64509, -131.339
2011-10-22, 23:04:17.4, 51.543, 1, 1, -0.344795, -2.63529, -131.491
2011-10-22, 23:04:17.101, 51.64, 1, 1, -0.342906, -2.63826, -131.641
2011-10-22, 23:04:17.200, 51.739, 1, 1, -0.346613, -2.63422, -131.793
2011-10-22, 23:04:17.307, 51.846, 1, 0, -0.346613, -2.63422, -131.793
2011-10-22, 23:04:17.406, 51.945, 1, 1, -0.341788, -2.6356, -132.099
2011-10-22, 23:04:17.523, 52.062, 1, 1, -0.347343, -2.63236, -132.256
2011-10-22, 23:04:17.599, 52.138, 1, 1, -0.346134, -2.63488, -132.413
2011-10-22, 23:04:17.700, 52.239, 1, 1, -0.351501, -2.63369, -132.569
2011-10-22, 23:04:17.802, 52.341, 1, 1, -0.346473, -2.63492, -132.721
2011-10-22, 23:04:17.899, 52.438, 1, 1, -0.344135, -2.63361, -132.873
2011-10-22, 23:04:18.2, 52.541, 1, 1, -0.347194, -2.62393, -133.024
2011-10-22, 23:04:18.99, 52.638, 1, 1, -0.338992, -2.63196, -133.175
2011-10-22, 23:04:18.199, 52.738, 1, 0, -0.338992, -2.63196, -133.175
2011-10-22, 23:04:18.299, 52.838, 1, 1, -0.332831, -2.64513, -133.471
2011-10-22, 23:04:18.399, 52.938, 1, 1, -0.337115, -2.65146, -133.623
2011-10-22, 23:04:18.504, 53.043, 1, 1, -0.337045, -2.66675, -133.768
2011-10-22, 23:04:18.604, 53.143, 1, 1, -0.328823, -2.67236, -133.916
2011-10-22, 23:04:18.706, 53.245, 1, 1, -0.325852, -2.6881, -134.065
2011-10-22, 23:04:18.803, 53.342, 1, 1, -0.327516, -2.69041, -134.212
2011-10-22, 23:04:18.900, 53.439, 1, 1, -0.327398, -2.69652, -134.359
2011-10-22, 23:04:19.3, 53.542, 1, 1, -0.323245, -2.71342, -134.509
2011-10-22, 23:04:19.105, 53.644, 1, 1, -0.323168, -2.71881, -134.656
2011-10-22, 23:04:19.199, 53.738, 1, 1, -0.308698, -2.72184, -134.802
2011-10-22, 23:04:19.299, 53.838, 1, 0, -0.308698, -2.72184, -134.802
2011-10-22, 23:04:19.402, 53.941, 1, 1, -0.303108, -2.73577, -135.096
2011-10-22, 23:04:19.504, 54.043, 1, 1, -0.300472, -2.74018, -135.242
2011-10-22, 23:04:19.601, 54.14, 1, 0, -0.300472, -2.74018, -135.242
2011-10-22, 23:04:19.702, 54.241, 1, 1, -0.307576, -2.73953, -135.532
2011-10-22, 23:04:19.800, 54.339, 1, 1, -0.310501, -2.74619, -135.682
2011-10-22, 23:04:19.904, 54.443, 1, 1, -0.311465, -2.74273, -135.832
2011-10-22, 23:04:20.4, 54.543, 1, 1, -0.311329, -2.74196, -135.98
2011-10-22, 23:04:20.108, 54.647, 1, 1, -0.315431, -2.74583, -136.126
2011-10-22, 23:04:20.200, 54.739, 1, 1, -0.324323, -2.74408, -136.274
2011-10-22, 23:04:20.305, 54.844, 1, 1, -0.329645, -2.74857, -136.422
2011-10-22, 23:04:20.405, 54.944, 1, 1, -0.336044, -2.75021, -136.572
2011-10-22, 23:04:20.506, 55.045, 1, 1, -0.338156, -2.75342, -136.721
2011-10-22, 23:04:20.601, 55.14, 1, 1, -0.33924, -2.75802, -136.866
2011-10-22, 23:04:20.702, 55.241, 1, 1, -0.343856, -2.76755, -137.162
2011-10-22, 23:04:20.803, 55.342, 1, 0, -0.343856, -2.76755, -137.162
2011-10-22, 23:04:20.912, 55.451, 1, 1, -0.341037, -2.76434, -137.308
2011-10-22, 23:04:21.18, 55.557, 1, 1, -0.343816, -2.75961, -137.453
2011-10-22, 23:04:21.109, 55.648, 1, 1, -0.348985, -2.7503, -137.602
2011-10-22, 23:04:21.201, 55.74, 1, 1, -0.345918, -2.75435, -137.748
2011-10-22, 23:04:21.302, 55.841, 1, 0, -0.345918, -2.75435, -137.748
2011-10-22, 23:04:21.404, 55.943, 1, 1, -0.342468, -2.74642, -138.036
2011-10-22, 23:04:21.520, 56.059, 1, 1, -0.341248, -2.75002, -138.184
2011-10-22, 23:04:21.603, 56.142, 1, 1, -0.345592, -2.75617, -138.333
2011-10-22, 23:04:21.704, 56.243, 1, 1, -0.354327, -2.7493, -138.48
2011-10-22, 23:04:21.805, 56.344, 1, 1, -0.362218, -2.74408, -138.628
2011-10-22, 23:04:21.910, 56.449, 1, 1, -0.37031, -2.73439, -138.777
2011-10-22, 23:04:22.20, 56.559, 1, 1, -0.377317, -2.72184, -138.929
2011-10-22, 23:04:22.104, 56.643, 1, 1, -0.385082, -2.71228, -139.08
2011-10-22, 23:04:22.203, 56.742, 1, 1, -0.397422, -2.70351, -139.231
2011-10-22, 23:04:22.302, 56.841, 1, 0, -0.397422, -2.70351, -139.231
2011-10-22, 23:04:22.407, 56.946, 1, 1, -0.416165, -2.70534, -139.536
2011-10-22, 23:04:22.507, 57.046, 1, 1, -0.425599, -2.6968, -139.69
2011-10-22, 23:04:22.606, 57.145, 1, 1, -0.428089, -2.69169, -139.847
2011-10-22, 23:04:22.702, 57.241, 1, 1, -0.429282, -2.69112, -139.998
2011-10-22, 23:04:22.811, 57.35, 1, 1, -0.428159, -2.69138, -140.148
2011-10-22, 23:04:22.902, 57.441, 1, 1, -0.421, -2.69058, -140.302
2011-10-22, 23:04:23.3, 57.542, 1, 1, -0.417288, -2.68858, -140.454
2011-10-22, 23:04:23.102, 57.641, 1, 1, -0.417901, -2.69409, -140.603
2011-10-22, 23:04:23.201, 57.74, 1, 1, -0.419252, -2.69374, -140.754
2011-10-22, 23:04:23.301, 57.84, 1, 0, -0.419252, -2.69374, -140.754
2011-10-22, 23:04:23.402, 57.941, 1, 1, -0.431617, -2.69747, -141.056
2011-10-22, 23:04:23.505, 58.044, 1, 1, -0.438542, -2.69644, -141.202
2011-10-22, 23:04:23.602, 58.141, 1, 1, -0.448106, -2.69359, -141.346
2011-10-22, 23:04:23.703, 58.242, 1, 1, -0.455705, -2.69483, -141.49
2011-10-22, 23:04:23.807, 58.346, 1, 1, -0.461203, -2.68722, -141.641
2011-10-22, 23:04:23.904, 58.443, 1, 1, -0.458388, -2.67382, -141.792
2011-10-22, 23:04:24.6, 58.545, 1, 1, -0.462398, -2.66573, -141.943
2011-10-22, 23:04:24.111, 58.65, 1, 1, -0.472108, -2.65416, -142.096
2011-10-22, 23:04:24.216, 58.755, 1, 1, -0.479297, -2.64516, -142.246
2011-10-22, 23:04:24.314, 58.853, 1, 1, -0.488596, -2.64069, -142.394
2011-10-22, 23:04:24.409, 58.948, 1, 1, -0.491587, -2.62694, -142.54
2011-10-22, 23:04:24.553, 59.092, 1, 1, -0.491119, -2.62235, -142.69
2011-10-22, 23:04:24.605, 59.144, 1, 0, -0.491119, -2.62235, -142.69
2011-10-22, 23:04:24.704, 59.243, 1, 1, -0.500613, -2.60093, -142.987
2011-10-22, 23:04:24.809, 59.348, 1, 1, -0.499248, -2.60173, -143.132
2011-10-22, 23:04:24.904, 59.443, 1, 1, -0.499339, -2.59792, -143.278
2011-10-22, 23:04:25.26, 59.565, 1, 1, -0.495519, -2.60013, -143.425
2011-10-22, 23:04:25.112, 59.651, 1, 1, -0.503555, -2.60574, -143.57
2011-10-22, 23:04:25.208, 59.747, 1, 1, -0.509225, -2.60556, -143.721
2011-10-22, 23:04:25.315, 59.854, 1, 1, -0.501277, -2.61996, -143.873
2011-10-22, 23:04:25.404, 59.943, 1, 1, -0.501192, -2.62438, -144.024
2011-10-22, 23:04:25.509, 60.048, 1, 0, -0.501192, -2.62438, -144.024
2011-10-22, 23:04:25.606, 60.145, 1, 1, -0.508551, -2.63032, -144.33
2011-10-22, 23:04:25.708, 60.247, 1, 1, -0.506262, -2.642, -144.483
2011-10-22, 23:04:25.811, 60.35, 1, 1, -0.508493, -2.63506, -144.628
2011-10-22, 23:04:25.906, 60.445, 1, 1, -0.511231, -2.63213, -144.778
2011-10-22, 23:04:26.6, 60.545, 1, 1, -0.5117, -2.62909, -144.93
2011-10-22, 23:04:26.103, 60.642, 1, 1, -0.508988, -2.63149, -145.083
2011-10-22, 23:04:26.208, 60.747, 1, 1, -0.501317, -2.63215, -145.236
2011-10-22, 23:04:26.303, 60.842, 1, 0, -0.501317, -2.63215, -145.236
2011-10-22, 23:04:26.403, 60.942, 1, 1, -0.501367, -2.64508, -145.535
2011-10-22, 23:04:26.508, 61.047, 1, 1, -0.508114, -2.63933, -145.683
2011-10-22, 23:04:26.610, 61.149, 1, 1, -0.510747, -2.62815, -145.827
2011-10-22, 23:04:26.714, 61.253, 1, 1, -0.514827, -2.63282, -145.975
2011-10-22, 23:04:26.813, 61.352, 1, 1, -0.513003, -2.64314, -146.125
2011-10-22, 23:04:26.908, 61.447, 1, 1, -0.520829, -2.63403, -146.275
2011-10-22, 23:04:27.22, 61.561, 1, 1, -0.528784, -2.63256, -146.423
2011-10-22, 23:04:27.104, 61.643, 1, 1, -0.539329, -2.62538, -146.576
2011-10-22, 23:04:27.203, 61.742, 1, 1, -0.537777, -2.60924, -146.726
2011-10-22, 23:04:27.304, 61.843, 1, 1, -0.539072, -2.60247, -146.869
2011-10-22, 23:04:27.418, 61.957, 1, 1, -0.543242, -2.59991, -147.019
2011-10-22, 23:04:27.511, 62.05, 1, 1, -0.543898, -2.60458, -147.186
2011-10-22, 23:04:27.604, 62.143, 1, 1, -0.546962, -2.60532, -147.318
2011-10-22, 23:04:27.705, 62.244, 1, 1, -0.551369, -2.60816, -147.47
2011-10-22, 23:04:27.806, 62.345, 1, 1, -0.555524, -2.61492, -147.617
2011-10-22, 23:04:27.906, 62.445, 1, 1, -0.550822, -2.62794, -147.767
2011-10-22, 23:04:28.8, 62.547, 1, 1, -0.557524, -2.62613, -147.914
2011-10-22, 23:04:28.113, 62.652, 1, 1, -0.548903, -2.63802, -148.065
2011-10-22, 23:04:28.206, 62.745, 1, 1, -0.549534, -2.63249, -148.221
2011-10-22, 23:04:28.307, 62.846, 1, 0, -0.549534, -2.63249, -148.221
2011-10-22, 23:04:28.405, 62.944, 1, 1, -0.549316, -2.63064, -148.369
2011-10-22, 23:04:28.509, 63.048, 1, 1, -0.546363, -2.64946, -148.662
2011-10-22, 23:04:28.607, 63.146, 1, 1, -0.558902, -2.64784, -148.809
